FIPS,"Berries, Other",Berry Totals,Blackberries,Blueberries,Boysenberries,Cranberries,Currants,Loganberries,Raspberries,Strawberries
54035,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
54037,1.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,6.0
54039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54041,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
54043,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
54049,0.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0
54051,0.0,25.0,12.0,5.0,0.0,0.0,0.0,0.0,12.0,9.0
54053,0.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
54055,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54057,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0
54061,0.0,12.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
54063,0.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0
54065,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
54067,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
54069,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
54071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54073,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
54075,1.0,13.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
54077,1.0,20.0,4.0,14.0,0.0,0.0,0.0,0.0,4.0,3.0
54079,0.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
54081,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
54083,0.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0
54085,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0
54087,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
54089,0.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0
54091,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54093,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
54095,0.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0
54097,0.0,24.0,4.0,9.0,0.0,0.0,0.0,0.0,6.0,13.0
54099,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
54101,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0
54103,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0
54105,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
54107,0.0,15.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0
54109,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
55001,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
55003,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0
55005,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
55007,1.0,29.0,5.0,18.0,0.0,0.0,2.0,0.0,15.0,11.0
55009,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0
55011,0.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0
55013,1.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0
55015,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
55017,0.0,24.0,4.0,12.0,0.0,0.0,2.0,0.0,9.0,8.0
55019,0.0,56.0,1.0,16.0,0.0,0.0,0.0,0.0,26.0,40.0
55021,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,15.0
55023,1.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0
55025,4.0,60.0,7.0,11.0,0.0,0.0,1.0,0.0,37.0,36.0
55027,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0
55029,0.0,27.0,1.0,2.0,0.0,0.0,2.0,0.0,18.0,9.0
55031,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
55033,2.0,14.0,0.0,4.0,0.0,0.0,2.0,0.0,8.0,4.0
55035,0.0,24.0,2.0,8.0,0.0,0.0,0.0,0.0,17.0,12.0
55037,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55039,0.0,12.0,3.0,6.0,0.0,0.0,1.0,0.0,8.0,8.0
55043,3.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0
55045,1.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,7.0
55047,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0
55049,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
55051,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
55053,0.0,49.0,0.0,5.0,0.0,36.0,0.0,0.0,5.0,5.0
55055,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
55057,0.0,16.0,0.0,2.0,0.0,8.0,0.0,0.0,5.0,7.0
55059,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
55061,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
55063,0.0,15.0,1.0,10.0,0.0,0.0,1.0,0.0,4.0,3.0
55065,1.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0
55067,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0
55069,1.0,11.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,5.0
55071,1.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0
55073,2.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0
55075,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0
55077,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0
55079,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
55081,0.0,87.0,2.0,5.0,0.0,62.0,0.0,0.0,9.0,14.0
55083,3.0,14.0,4.0,8.0,0.0,2.0,2.0,0.0,10.0,4.0
55085,0.0,13.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0
55087,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0
55089,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
55091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55093,3.0,17.0,2.0,5.0,0.0,0.0,4.0,0.0,14.0,4.0
55095,0.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,4.0
55097,1.0,33.0,1.0,10.0,0.0,14.0,1.0,0.0,12.0,7.0
55099,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
55101,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
55103,2.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,7.0
55105,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0
55107,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
55109,1.0,18.0,0.0,12.0,0.0,0.0,1.0,0.0,8.0,11.0
55111,1.0,20.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,13.0
55113,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
55115,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
55117,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
55119,0.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0
55121,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0
55123,1.0,69.0,5.0,15.0,0.0,0.0,4.0,0.0,24.0,45.0
55125,0.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0
55127,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0
55129,0.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0
55131,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
55133,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
55135,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
55137,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0
55139,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
55141,0.0,89.0,1.0,9.0,0.0,72.0,0.0,0.0,4.0,9.0
56003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56013,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
56015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56031,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56033,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
56039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56043,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
